subject_id,cell,param,influence,influence_abs
009,18,beta,-0.0182082537913844,0.0182082537913844
010,1,A,-0.798944203537346,0.798944203537346
010,1,w,-0.00198832473165404,0.00198832473165404
010,1,sigma,-0.801572922580876,0.801572922580876
010,1,beta,-0.0107524404324646,0.0107524404324646
010,2,A,-0.335498579632285,0.335498579632285
010,2,w,0.00322196872203671,0.00322196872203671
010,2,sigma,-0.876399709478719,0.876399709478719
010,2,beta,0.0839916727321057,0.0839916727321057
010,3,A,-0.121598333470606,0.121598333470606
010,3,w,-0.000764563051391096,0.000764563051391096
010,3,sigma,-0.0108676614331422,0.0108676614331422
010,3,beta,0.280192495116313,0.280192495116313
010,4,A,-0.297054328453036,0.297054328453036
010,4,w,-0.000954503258859877,0.000954503258859877
010,4,sigma,-0.556854515751706,0.556854515751706
010,4,beta,0.158739473871507,0.158739473871507
010,5,A,-0.211170724405768,0.211170724405768
010,5,w,-0.000398184337613783,0.000398184337613783
010,5,sigma,-0.735721558638664,0.735721558638664
010,5,beta,0.158626699976371,0.158626699976371
010,6,A,-0.396351377171185,0.396351377171185
010,6,w,0.000463100652269594,0.000463100652269594
010,6,sigma,-0.653554155790395,0.653554155790395
010,6,beta,0.119809537499491,0.119809537499491
010,7,A,-0.48412510557263,0.48412510557263
010,7,w,-0.000814958722822872,0.000814958722822872
010,7,sigma,-0.0172615673419436,0.0172615673419436
010,7,beta,0.134112310793842,0.134112310793842
010,8,A,-0.632981825888525,0.632981825888525
010,8,w,-0.0011382642827132,0.0011382642827132
010,8,sigma,0.1225332506333,0.1225332506333
010,8,beta,0.113782604711393,0.113782604711393
010,9,A,-0.585867304067648,0.585867304067648
010,9,w,-0.000747935873828969,0.000747935873828969
010,9,sigma,-1.09137152192254,1.09137152192254
010,9,beta,0.0228302727213225,0.0228302727213225
010,10,A,-0.140089986980648,0.140089986980648
010,10,w,0.000688332107321509,0.000688332107321509
010,10,sigma,-0.379502065383306,0.379502065383306
010,10,beta,-0.167801142589349,0.167801142589349
010,11,A,-0.500824361927062,0.500824361927062
010,11,w,0.000281430005946607,0.000281430005946607
010,11,sigma,-0.493166588985154,0.493166588985154
010,11,beta,0.079068193152217,0.079068193152217
010,12,A,-0.269817203563623,0.269817203563623
010,12,w,-0.00110628125196686,0.00110628125196686
010,12,sigma,-0.724497106237692,0.724497106237692
010,12,beta,0.254165561497361,0.254165561497361
010,13,A,0.0724965750993967,0.0724965750993967
010,13,w,-0.000860576326328827,0.000860576326328827
010,13,sigma,-0.726384038937269,0.726384038937269
010,13,beta,-0.166778884258388,0.166778884258388
010,14,A,0.0641067440870779,0.0641067440870779
010,14,w,0.000642183389315223,0.000642183389315223
010,14,sigma,0.0243954540795048,0.0243954540795048
010,14,beta,-0.219079984276142,0.219079984276142
010,15,A,-0.884818562881623,0.884818562881623
010,15,w,-0.000267046712577792,0.000267046712577792
010,15,sigma,-1.34422181571771,1.34422181571771
010,15,beta,0.240251231769714,0.240251231769714
010,16,A,-1.05766354559495,1.05766354559495
010,16,w,-0.0023805184114877,0.0023805184114877
010,16,sigma,-0.280011126540149,0.280011126540149
010,16,beta,0.414621528037552,0.414621528037552
010,17,A,0.271094206929238,0.271094206929238
010,17,w,0.000158546012955871,0.000158546012955871
010,17,sigma,-0.0523255507834417,0.0523255507834417
010,17,beta,0.0931773130403288,0.0931773130403288
010,18,A,-0.180507457315375,0.180507457315375
010,18,w,-4.95719074771785e-05,4.95719074771785e-05
010,18,sigma,-0.397304970030181,0.397304970030181
010,18,beta,0.225917564339791,0.225917564339791
011,1,A,-0.0347098659851808,0.0347098659851808
011,1,w,0.00203966796471492,0.00203966796471492
011,1,sigma,0.0824382716566738,0.0824382716566738
011,1,beta,-0.00960561202989962,0.00960561202989962
011,2,A,-0.0882351093602898,0.0882351093602898
011,2,w,0.00121836591340506,0.00121836591340506
011,2,sigma,-0.663484579692689,0.663484579692689
011,2,beta,-0.0797535156739436,0.0797535156739436
011,3,A,-0.0227100153183297,0.0227100153183297
011,3,w,-0.00149970030763557,0.00149970030763557
011,3,sigma,0.246200600861638,0.246200600861638
011,3,beta,-0.201297070597356,0.201297070597356
011,4,A,0.347154776760617,0.347154776760617
011,4,w,0.00171404128623031,0.00171404128623031
011,4,sigma,0.548877644583222,0.548877644583222
011,4,beta,-0.0027132615302895,0.0027132615302895
011,5,A,0.110723627397348,0.110723627397348
011,5,w,0.00107017126443795,0.00107017126443795
011,5,sigma,0.129364195231407,0.129364195231407
011,5,beta,-0.157588491105903,0.157588491105903
011,6,A,-0.0388867139353799,0.0388867139353799
011,6,w,-0.00129857149568023,0.00129857149568023
011,6,sigma,-0.450512829599639,0.450512829599639
011,6,beta,-0.129445903781041,0.129445903781041
011,7,A,0.724135960382404,0.724135960382404
011,7,w,0.00226771946880362,0.00226771946880362
011,7,sigma,-0.0222199179315865,0.0222199179315865
011,7,beta,0.171700099712622,0.171700099712622
011,8,A,-0.00768996605313887,0.00768996605313887
011,8,w,-9.51084090854634e-05,9.51084090854634e-05
011,8,sigma,-0.20124840619793,0.20124840619793
011,8,beta,0.0400365060214273,0.0400365060214273
011,9,A,0.288292708201672,0.288292708201672
011,9,w,-0.000317279500480543,0.000317279500480543
011,9,sigma,-0.280848507336337,0.280848507336337
011,9,beta,-0.175805635440828,0.175805635440828
011,10,A,-0.152538292831371,0.152538292831371
011,10,w,0.000247374675346596,0.000247374675346596
011,10,sigma,-0.300813504068572,0.300813504068572
011,10,beta,0.0125419820152099,0.0125419820152099
011,11,A,0.595025121963266,0.595025121963266
011,11,w,0.00137858011182984,0.00137858011182984
011,11,sigma,-0.238108211353957,0.238108211353957
011,11,beta,0.0241245323855257,0.0241245323855257
011,12,A,-0.468061155926323,0.468061155926323
011,12,w,0.000473322126990538,0.000473322126990538
011,12,sigma,-0.28088971007714,0.28088971007714
011,12,beta,0.107305989040311,0.107305989040311
011,13,A,-0.450993893555793,0.450993893555793
011,13,w,0.00115851222843935,0.00115851222843935
011,13,sigma,0.000906387940727171,0.000906387940727171
011,13,beta,-0.0102180200328577,0.0102180200328577
011,14,A,-0.325868481564533,0.325868481564533
011,14,w,-7.46343514444921e-05,7.46343514444921e-05
011,14,sigma,-0.532124071779467,0.532124071779467
011,14,beta,0.214968191892752,0.214968191892752
011,15,A,-0.711430271178587,0.711430271178587
011,15,w,-0.00106909498555836,0.00106909498555836
011,15,sigma,-1.07068389663002,1.07068389663002
011,15,beta,0.320581940622621,0.320581940622621
011,16,A,-0.0849388285512962,0.0849388285512962
011,16,w,-0.000131867995374093,0.000131867995374093
011,16,sigma,-0.697621714980656,0.697621714980656
011,16,beta,0.256845507564126,0.256845507564126
011,17,A,0.4535013647409,0.4535013647409
011,17,w,-0.000718293290909573,0.000718293290909573
011,17,sigma,-0.485167876335174,0.485167876335174
011,17,beta,0.583435616438537,0.583435616438537
011,18,A,0.324976136296163,0.324976136296163
011,18,w,0.000125352426482574,0.000125352426482574
011,18,sigma,-0.438044895922864,0.438044895922864
011,18,beta,0.123643889116829,0.123643889116829
013,1,A,0.0483134073981093,0.0483134073981093
013,1,w,0.001062043142782,0.001062043142782
013,1,sigma,0.0921757617861978,0.0921757617861978
013,1,beta,0.086952066979793,0.086952066979793
013,2,A,-0.687689118085039,0.687689118085039
013,2,w,-0.00339328840796311,0.00339328840796311
013,2,sigma,-0.0775672982632649,0.0775672982632649
013,2,beta,-0.0710682302473865,0.0710682302473865
013,3,A,0.166898256299653,0.166898256299653
013,3,w,0.000189433617941045,0.000189433617941045
013,3,sigma,-0.824209544169957,0.824209544169957
013,3,beta,-0.239268053961191,0.239268053961191
013,4,A,-0.323313055385602,0.323313055385602
013,4,w,-0.000384917075319909,0.000384917075319909
013,4,sigma,-0.355256232246337,0.355256232246337
013,4,beta,0.0115686607477871,0.0115686607477871
013,5,A,-0.530159400620088,0.530159400620088
013,5,w,-0.000258935601389551,0.000258935601389551
013,5,sigma,-0.447092629373449,0.447092629373449
013,5,beta,-0.214293043165529,0.214293043165529
013,6,A,-0.993167112570219,0.993167112570219
013,6,w,-0.000518746872549214,0.000518746872549214
013,6,sigma,-1.00011844597023,1.00011844597023
013,6,beta,-0.398882562602901,0.398882562602901
013,7,A,-0.34653910439057,0.34653910439057
013,7,w,-0.000895446943873956,0.000895446943873956
013,7,sigma,-0.385678338650518,0.385678338650518
013,7,beta,-0.0392496243968441,0.0392496243968441
013,8,A,-0.532600540622003,0.532600540622003
013,8,w,4.71906223260161e-05,4.71906223260161e-05
013,8,sigma,-0.381582656345252,0.381582656345252
013,8,beta,0.0787403787909148,0.0787403787909148
013,9,A,-0.0885478162763143,0.0885478162763143
013,9,w,0.000709428475628996,0.000709428475628996
013,9,sigma,-0.349610022974023,0.349610022974023
013,9,beta,0.117648712347581,0.117648712347581
013,10,A,0.880154554282241,0.880154554282241
013,10,w,0.00141047800410714,0.00141047800410714
013,10,sigma,0.157072888261684,0.157072888261684
013,10,beta,0.495107418408417,0.495107418408417
013,11,A,-0.522717275728182,0.522717275728182
013,11,w,-0.000185918147376105,0.000185918147376105
013,11,sigma,-0.462210444137828,0.462210444137828
013,11,beta,-0.155141072449702,0.155141072449702
013,12,A,-0.733518073531009,0.733518073531009
013,12,w,-0.000427632445564326,0.000427632445564326
013,12,sigma,-1.31019213764989,1.31019213764989
013,12,beta,-0.428752627344715,0.428752627344715
013,13,A,0.530269831209155,0.530269831209155
013,13,w,-5.40476426667547e-05,5.40476426667547e-05
013,13,sigma,-0.330799382661876,0.330799382661876
013,13,beta,-0.161194180231238,0.161194180231238
013,14,A,-0.00786144094692265,0.00786144094692265
013,14,w,0.000268420596668765,0.000268420596668765
013,14,sigma,-0.278562693843471,0.278562693843471
013,14,beta,-0.0722711496428909,0.0722711496428909
013,15,A,-0.196703444698059,0.196703444698059
013,15,w,0.000476796390371518,0.000476796390371518
013,15,sigma,0.364421375058868,0.364421375058868
013,15,beta,-0.12436315589627,0.12436315589627
013,16,A,-0.12202038709077,0.12202038709077
013,16,w,0.000167126769489059,0.000167126769489059
013,16,sigma,-0.727057614237175,0.727057614237175
013,16,beta,-0.081613566967043,0.081613566967043
013,17,A,-0.456356464536297,0.456356464536297
013,17,w,-0.00164918677790163,0.00164918677790163
013,17,sigma,-0.573420053350505,0.573420053350505
013,17,beta,0.0323568293311858,0.0323568293311858
013,18,A,0.287104594423088,0.287104594423088
013,18,w,0.000550881654690038,0.000550881654690038
013,18,sigma,-0.0741844779897711,0.0741844779897711
013,18,beta,0.0809227569117656,0.0809227569117656
015,1,A,0.130199132330169,0.130199132330169
015,1,w,-0.000289006176496624,0.000289006176496624
015,1,sigma,0.335901602108786,0.335901602108786
015,1,beta,-0.0107576193449673,0.0107576193449673
015,2,A,0.029080130326129,0.029080130326129
015,2,w,-9.61243905637232e-05,9.61243905637232e-05
015,2,sigma,-0.182149521367439,0.182149521367439
015,2,beta,-0.00585932091012853,0.00585932091012853
015,3,A,-0.761902076934991,0.761902076934991
015,3,w,-0.00157343953770706,0.00157343953770706
015,3,sigma,-0.218253007175143,0.218253007175143
015,3,beta,0.160165696596349,0.160165696596349
015,4,A,0.946795970615882,0.946795970615882
015,4,w,-0.189866747413673,0.189866747413673
015,4,sigma,-0.626520910429957,0.626520910429957
015,4,beta,-0.0863983686462133,0.0863983686462133
015,5,A,-0.0449476652117902,0.0449476652117902
015,5,w,-0.000973431225183025,0.000973431225183025
015,5,sigma,0.0696652728198064,0.0696652728198064
015,5,beta,0.274588859775383,0.274588859775383
015,6,A,0.493668294835046,0.493668294835046
015,6,w,-0.000686002227219717,0.000686002227219717
015,6,sigma,0.372761870803611,0.372761870803611
015,6,beta,-0.217935830846703,0.217935830846703
015,7,A,-0.111340494876316,0.111340494876316
015,7,w,-0.000288431458049819,0.000288431458049819
015,7,sigma,0.28676242400379,0.28676242400379
015,7,beta,0.125043695779362,0.125043695779362
015,8,A,1.47087675918607,1.47087675918607
015,8,w,-0.000265602294145541,0.000265602294145541
015,8,sigma,0.809749078204867,0.809749078204867
015,8,beta,0.00886791448119761,0.00886791448119761
015,9,A,0.179222146124077,0.179222146124077
015,9,w,-0.00043352820676093,0.00043352820676093
015,9,sigma,-0.358513523859397,0.358513523859397
015,9,beta,-0.0896723064930274,0.0896723064930274
015,10,A,0.235934859325836,0.235934859325836
015,10,w,-0.00176758727682856,0.00176758727682856
015,10,sigma,-0.122047370270288,0.122047370270288
015,10,beta,-0.136893420246193,0.136893420246193
015,11,A,0.4155781411401,0.4155781411401
015,11,w,-0.00035825104528394,0.00035825104528394
015,11,sigma,0.438534814841315,0.438534814841315
015,11,beta,-0.0972907893712577,0.0972907893712577
015,12,A,0.575401657135364,0.575401657135364
015,12,w,0.000807419133278447,0.000807419133278447
015,12,sigma,-0.510446438857571,0.510446438857571
015,12,beta,0.169186057880637,0.169186057880637
015,13,A,0.994857467106123,0.994857467106123
015,13,w,0.00199466697009768,0.00199466697009768
015,13,sigma,0.298400704596851,0.298400704596851
015,13,beta,-0.203295745188371,0.203295745188371
015,14,A,0.0665624278744064,0.0665624278744064
015,14,w,-0.00183130426548953,0.00183130426548953
015,14,sigma,-0.617743260708242,0.617743260708242
015,14,beta,0.346094148948937,0.346094148948937
015,15,A,0.81190738568381,0.81190738568381
015,15,w,8.71488637471107e-05,8.71488637471107e-05
015,15,sigma,-0.390909707135254,0.390909707135254
015,15,beta,0.1663865332468,0.1663865332468
015,16,A,0.869925393696047,0.869925393696047
015,16,w,0.00115987996173274,0.00115987996173274
015,16,sigma,-0.207435220487579,0.207435220487579
015,16,beta,0.236282064896664,0.236282064896664
015,17,A,-0.28666692235068,0.28666692235068
015,17,w,-0.00529768790137993,0.00529768790137993
015,17,sigma,0.107304532537647,0.107304532537647
015,17,beta,-0.135938436657308,0.135938436657308
015,18,A,0.058158350265062,0.058158350265062
015,18,w,0.000299765254344834,0.000299765254344834
015,18,sigma,0.664921176720735,0.664921176720735
015,18,beta,-0.193485552636649,0.193485552636649
